Fecha,Hito,Tipo,TipoCodigo
10/14/2014,Credit Suisse,Asignado,1
10/15/2014,Credit Suisse,Asignado,1
10/16/2014,Credit Suisse,Asignado,1
10/17/2014,Credit Suisse,Asignado,1
10/18/2014,Credit Suisse,Asignado,1
10/19/2014,Credit Suisse,Asignado,1
10/20/2014,Credit Suisse,Asignado,1
10/21/2014,Credit Suisse,Asignado,1
10/22/2014,Credit Suisse,Asignado,1
10/23/2014,Credit Suisse,Asignado,1
10/24/2014,Credit Suisse,Asignado,1
10/25/2014,Credit Suisse,Asignado,1
10/26/2014,Credit Suisse,Asignado,1
10/27/2014,Credit Suisse,Asignado,1
10/28/2014,Credit Suisse,Asignado,1
10/29/2014,Credit Suisse,Asignado,1
10/30/2014,Credit Suisse,Asignado,1
10/31/2014,Credit Suisse,Asignado,1
11/1/14,Credit Suisse,Asignado,1
11/2/14,Credit Suisse,Asignado,1
11/3/14,Credit Suisse,Asignado,1
11/4/14,Credit Suisse,Asignado,1
11/5/14,Credit Suisse,Asignado,1
11/6/14,Credit Suisse,Asignado,1
11/7/14,Credit Suisse,Asignado,1
11/8/14,Credit Suisse,Asignado,1
11/9/14,Credit Suisse,Asignado,1
11/10/14,Credit Suisse,Asignado,1
11/11/14,Credit Suisse,Asignado,1
11/12/14,Credit Suisse,Asignado,1
11/13/2014,Credit Suisse,Asignado,1
11/14/2014,Credit Suisse,Asignado,1
11/15/2014,Credit Suisse,Asignado,1
11/16/2014,Credit Suisse,Asignado,1
11/17/2014,Credit Suisse,Asignado,1
11/18/2014,Credit Suisse,Asignado,1
11/19/2014,Credit Suisse,Asignado,1
11/20/2014,Credit Suisse,Asignado,1
11/21/2014,Credit Suisse,Asignado,1
11/22/2014,Credit Suisse,Asignado,1
11/23/2014,Credit Suisse,Asignado,1
11/24/2014,Credit Suisse,Asignado,1
11/25/2014,Credit Suisse,Asignado,1
11/26/2014,Credit Suisse,Asignado,1
11/27/2014,Credit Suisse,Asignado,1
11/28/2014,Credit Suisse,Asignado,1
11/29/2014,Credit Suisse,Asignado,1
11/30/2014,Credit Suisse,Asignado,1
12/1/14,Credit Suisse,Asignado,1
12/2/14,Credit Suisse,Asignado,1
12/3/14,Credit Suisse,Asignado,1
12/4/14,Credit Suisse,Asignado,1
12/5/14,Credit Suisse,Asignado,1
12/6/14,Credit Suisse,Asignado,1
12/7/14,Credit Suisse,Asignado,1
12/8/14,Credit Suisse,Asignado,1
12/9/14,Credit Suisse,Asignado,1
12/10/14,Credit Suisse,Asignado,1
12/11/14,Credit Suisse,Asignado,1
12/12/14,Credit Suisse,Asignado,1
12/13/2014,Credit Suisse,Asignado,1
12/14/2014,Credit Suisse,Asignado,1
12/15/2014,Anuncio Salida,Exit,5
12/16/2014,Credit Suisse,Desempleo,3
12/17/2014,Credit Suisse,Desempleo,3
12/18/2014,Credit Suisse,Desempleo,3
12/19/2014,Credit Suisse,Desempleo,3
12/20/2014,Credit Suisse,Desempleo,3
12/21/2014,Credit Suisse,Desempleo,3
12/22/2014,Credit Suisse,Desempleo,3
12/23/2014,Credit Suisse,Desempleo,3
12/24/2014,Credit Suisse,Desempleo,3
12/25/2014,Credit Suisse,Desempleo,3
12/26/2014,Credit Suisse,Desempleo,3
12/27/2014,Credit Suisse,Desempleo,3
12/28/2014,Credit Suisse,Desempleo,3
12/29/2014,Credit Suisse,Desempleo,3
12/30/2014,Credit Suisse,Desempleo,3
12/31/2014,Credit Suisse,Desempleo,3
1/1/15,Credit Suisse,Desempleo,3
1/2/15,Credit Suisse,Desempleo,3
1/3/15,Credit Suisse,Desempleo,3
1/4/15,Credit Suisse,Desempleo,3
1/5/15,Credit Suisse,Desempleo,3
1/6/15,Credit Suisse,Desempleo,3
1/7/15,Credit Suisse,Desempleo,3
1/8/15,Credit Suisse,Desempleo,3
1/9/15,Credit Suisse,Desempleo,3
1/10/15,Credit Suisse,Desempleo,3
1/11/15,Credit Suisse,Desempleo,3
1/12/15,Credit Suisse,Desempleo,3
1/13/2015,Credit Suisse,Desempleo,3
1/14/2015,Credit Suisse,Desempleo,3
1/15/2015,Credit Suisse,Desempleo,3
1/16/2015,Credit Suisse,Desempleo,3
1/17/2015,Credit Suisse,Desempleo,3
1/18/2015,Credit Suisse,Desempleo,3
1/19/2015,Entrada a Globant,Asignación,2
1/20/2015,Credit Suisse,Asignado,1
1/21/2015,Credit Suisse,Asignado,1
1/22/2015,Credit Suisse,Asignado,1
1/23/2015,Credit Suisse,Asignado,1
1/24/2015,Credit Suisse,Asignado,1
1/25/2015,Credit Suisse,Asignado,1
1/26/2015,Credit Suisse,Asignado,1
1/27/2015,Credit Suisse,Asignado,1
1/28/2015,Credit Suisse,Asignado,1
1/29/2015,Credit Suisse,Asignado,1
1/30/2015,Credit Suisse,Asignado,1
1/31/2015,Credit Suisse,Asignado,1
2/1/15,Credit Suisse,Asignado,1
2/2/15,Credit Suisse,Asignado,1
2/3/15,Credit Suisse,Asignado,1
2/4/15,Credit Suisse,Asignado,1
2/5/15,Credit Suisse,Asignado,1
2/6/15,Credit Suisse,Asignado,1
2/7/15,Credit Suisse,Asignado,1
2/8/15,Credit Suisse,Asignado,1
2/9/15,Credit Suisse,Asignado,1
2/10/15,Credit Suisse,Asignado,1
2/11/15,Credit Suisse,Asignado,1
2/12/15,Credit Suisse,Asignado,1
2/13/2015,Credit Suisse,Asignado,1
2/14/2015,Credit Suisse,Asignado,1
2/15/2015,Credit Suisse,Asignado,1
2/16/2015,Credit Suisse,Asignado,1
2/17/2015,Credit Suisse,Asignado,1
2/18/2015,Credit Suisse,Asignado,1
2/19/2015,Credit Suisse,Asignado,1
2/20/2015,Credit Suisse,Asignado,1
2/21/2015,Credit Suisse,Asignado,1
2/22/2015,Credit Suisse,Asignado,1
2/23/2015,Credit Suisse,Asignado,1
2/24/2015,Credit Suisse,Asignado,1
2/25/2015,Credit Suisse,Asignado,1
2/26/2015,Credit Suisse,Asignado,1
2/27/2015,Credit Suisse,Asignado,1
2/28/2015,Credit Suisse,Asignado,1
3/1/15,Credit Suisse,Asignado,1
3/2/15,Credit Suisse,Asignado,1
3/3/15,Credit Suisse,Asignado,1
3/4/15,Credit Suisse,Asignado,1
3/5/15,Credit Suisse,Asignado,1
3/6/15,Credit Suisse,Asignado,1
3/7/15,Credit Suisse,Asignado,1
3/8/15,Credit Suisse,Asignado,1
3/9/15,Credit Suisse,Asignado,1
3/10/15,Credit Suisse,Asignado,1
3/11/15,Credit Suisse,Asignado,1
3/12/15,Credit Suisse,Asignado,1
3/13/2015,Credit Suisse,Asignado,1
3/14/2015,Credit Suisse,Asignado,1
3/15/2015,Credit Suisse,Asignado,1
3/16/2015,Credit Suisse,Asignado,1
3/17/2015,Credit Suisse,Asignado,1
3/18/2015,Credit Suisse,Asignado,1
3/19/2015,Credit Suisse,Asignado,1
3/20/2015,Credit Suisse,Asignado,1
3/21/2015,Credit Suisse,Asignado,1
3/22/2015,Credit Suisse,Asignado,1
3/23/2015,Credit Suisse,Asignado,1
3/24/2015,Credit Suisse,Asignado,1
3/25/2015,Credit Suisse,Asignado,1
3/26/2015,Credit Suisse,Asignado,1
3/27/2015,Credit Suisse,Asignado,1
3/28/2015,Credit Suisse,Asignado,1
3/29/2015,Credit Suisse,Asignado,1
3/30/2015,Credit Suisse,Asignado,1
3/31/2015,Credit Suisse,Asignado,1
4/1/15,Credit Suisse,Asignado,1
4/2/15,Credit Suisse,Asignado,1
4/3/15,Credit Suisse,Asignado,1
4/4/15,Credit Suisse,Asignado,1
4/5/15,Credit Suisse,Asignado,1
4/6/15,Credit Suisse,Asignado,1
4/7/15,Credit Suisse,Asignado,1
4/8/15,Credit Suisse,Asignado,1
4/9/15,Credit Suisse,Asignado,1
4/10/15,Credit Suisse,Asignado,1
4/11/15,Credit Suisse,Asignado,1
4/12/15,Credit Suisse,Asignado,1
4/13/2015,Credit Suisse,Asignado,1
4/14/2015,Credit Suisse,Asignado,1
4/15/2015,Credit Suisse,Asignado,1
4/16/2015,Credit Suisse,Asignado,1
4/17/2015,Credit Suisse,Asignado,1
4/18/2015,Credit Suisse,Asignado,1
4/19/2015,Credit Suisse,Asignado,1
4/20/2015,Credit Suisse,Asignado,1
4/21/2015,Credit Suisse,Asignado,1
4/22/2015,Credit Suisse,Asignado,1
4/23/2015,Credit Suisse,Asignado,1
4/24/2015,Credit Suisse,Asignado,1
4/25/2015,Credit Suisse,Asignado,1
4/26/2015,Credit Suisse,Asignado,1
4/27/2015,Credit Suisse,Asignado,1
4/28/2015,Credit Suisse,Asignado,1
4/29/2015,Credit Suisse,Asignado,1
4/30/2015,Credit Suisse,Asignado,1
5/1/15,Credit Suisse,Asignado,1
5/2/15,Credit Suisse,Asignado,1
5/3/15,Credit Suisse,Asignado,1
5/4/15,Credit Suisse,Asignado,1
5/5/15,Credit Suisse,Asignado,1
5/6/15,Credit Suisse,Asignado,1
5/7/15,Credit Suisse,Asignado,1
5/8/15,Credit Suisse,Asignado,1
5/9/15,Credit Suisse,Asignado,1
5/10/15,Credit Suisse,Asignado,1
5/11/15,Credit Suisse,Asignado,1
5/12/15,Credit Suisse,Asignado,1
5/13/2015,Credit Suisse,Asignado,1
5/14/2015,Credit Suisse,Asignado,1
5/15/2015,Credit Suisse,Asignado,1
5/16/2015,Credit Suisse,Asignado,1
5/17/2015,Credit Suisse,Asignado,1
5/18/2015,Credit Suisse,Asignado,1
5/19/2015,Credit Suisse,Asignado,1
5/20/2015,Credit Suisse,Asignado,1
5/21/2015,Credit Suisse,Asignado,1
5/22/2015,Credit Suisse,Asignado,1
5/23/2015,Credit Suisse,Asignado,1
5/24/2015,Credit Suisse,Asignado,1
5/25/2015,Credit Suisse,Asignado,1
5/26/2015,Credit Suisse,Asignado,1
5/27/2015,Credit Suisse,Asignado,1
5/28/2015,Credit Suisse,Asignado,1
5/29/2015,Credit Suisse,Asignado,1
5/30/2015,Credit Suisse,Asignado,1
5/31/2015,Credit Suisse,Asignado,1
6/1/15,Credit Suisse,Asignado,1
6/2/15,Credit Suisse,Asignado,1
6/3/15,Credit Suisse,Asignado,1
6/4/15,Credit Suisse,Asignado,1
6/5/15,Credit Suisse,Asignado,1
6/6/15,Credit Suisse,Asignado,1
6/7/15,Credit Suisse,Asignado,1
6/8/15,Credit Suisse,Asignado,1
6/9/15,Credit Suisse,Asignado,1
6/10/15,Credit Suisse,Asignado,1
6/11/15,Credit Suisse,Asignado,1
6/12/15,Credit Suisse,Asignado,1
6/13/2015,Credit Suisse,Asignado,1
6/14/2015,Credit Suisse,Asignado,1
6/15/2015,Credit Suisse,Asignado,1
6/16/2015,Credit Suisse,Asignado,1
6/17/2015,Credit Suisse,Asignado,1
6/18/2015,Credit Suisse,Asignado,1
6/19/2015,Credit Suisse,Asignado,1
6/20/2015,Credit Suisse,Asignado,1
6/21/2015,Credit Suisse,Asignado,1
6/22/2015,Credit Suisse,Asignado,1
6/23/2015,Credit Suisse,Asignado,1
6/24/2015,Credit Suisse,Asignado,1
6/25/2015,Credit Suisse,Asignado,1
6/26/2015,Credit Suisse,Asignado,1
6/27/2015,Credit Suisse,Asignado,1
6/28/2015,Credit Suisse,Asignado,1
6/29/2015,Credit Suisse,Asignado,1
6/30/2015,Credit Suisse,Asignado,1
7/1/15,Credit Suisse,Asignado,1
7/2/15,Credit Suisse,Asignado,1
7/3/15,Credit Suisse,Asignado,1
7/4/15,Credit Suisse,Asignado,1
7/5/15,Credit Suisse,Asignado,1
7/6/15,Credit Suisse,Asignado,1
7/7/15,Credit Suisse,Asignado,1
7/8/15,Credit Suisse,Asignado,1
7/9/15,Credit Suisse,Asignado,1
7/10/15,Credit Suisse,Asignado,1
7/11/15,Credit Suisse,Asignado,1
7/12/15,Credit Suisse,Asignado,1
7/13/2015,Credit Suisse,Asignado,1
7/14/2015,Credit Suisse,Asignado,1
7/15/2015,Credit Suisse,Asignado,1
7/16/2015,Credit Suisse,Asignado,1
7/17/2015,Credit Suisse,Asignado,1
7/18/2015,Credit Suisse,Asignado,1
7/19/2015,Credit Suisse,Asignado,1
